step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
153,0.177346333861351,0.9468085106382979,,,,,,,,2026-04-14T06:00:29.5070000Z
154,0.18826699256896973,0.9438202247191011,,,,,,,,2026-04-14T06:00:30.7890000Z
155,0.13709382712841034,0.957983193277311,,,,,,,,2026-04-14T06:00:32.0470000Z
156,0.1257885843515396,0.9622641509433962,,,,,,,,2026-04-14T06:00:33.3360000Z
157,0.19679515063762665,0.9435483870967742,,,,,,,,2026-04-14T06:00:34.6080000Z
158,0.15435953438282013,0.975609756097561,,,,,,,,2026-04-14T06:00:35.8830000Z
159,0.16646446287631989,0.9444444444444444,,,,,,,,2026-04-14T06:00:37.0950000Z
160,0.11582355201244354,0.9626168224299065,,0.09264573263465811,0.963302752293578,,0.125987166658454,0.9579913085465959,,2026-04-14T06:00:47.5040000Z
161,0.14332352578639984,0.9666666666666667,,,,,,,,2026-04-14T06:00:54.0410000Z
162,0.07303980737924576,0.9739130434782609,,,,,,,,2026-04-14T06:00:55.0060000Z
163,0.08083506673574448,0.967741935483871,,,,,,,,2026-04-14T06:00:56.2590000Z
164,0.18177245557308197,0.9354838709677419,,,,,,,,2026-04-14T06:00:57.5490000Z
165,0.15983209013938904,0.9705882352941176,,,,,,,,2026-04-14T06:00:58.5120000Z
166,0.1905089020729065,0.9270833333333334,,,,,,,,2026-04-14T06:00:59.7840000Z
167,0.09939073026180267,0.968,,,,,,,,2026-04-14T06:01:01.0510000Z
168,0.0988682210445404,0.9626168224299065,,,,,,,,2026-04-14T06:01:02.2850000Z
169,0.12157286703586578,0.9484536082474226,,,,,,,,2026-04-14T06:01:03.4970000Z
170,0.11517708748579025,0.9663865546218487,,0.06978400414731323,0.9747899159663865,,,,,2026-04-14T06:01:08.2490000Z
171,0.05642540007829666,0.9747899159663865,,,,,,,,2026-04-14T06:01:10.8620000Z
172,0.08313938230276108,0.9811320754716981,,,,,,,,2026-04-14T06:01:11.7890000Z
173,0.1957668662071228,0.944,,,,,,,,2026-04-14T06:01:13.9790000Z
174,0.097944475710392,0.9568965517241379,,,,,,,,2026-04-14T06:01:14.6060000Z
175,0.04899115487933159,0.9918032786885246,,,,,,,,2026-04-14T06:01:16.1420000Z
176,0.07546591013669968,0.9719626168224299,,,,,,,,2026-04-14T06:01:17.3500000Z
177,0.10583018511533737,0.967479674796748,,,,,,,,2026-04-14T06:01:18.6200000Z
178,0.08456231653690338,0.9747899159663865,,,,,,,,2026-04-14T06:01:19.8270000Z
179,0.03986378014087677,0.9921259842519685,,,,,,,,2026-04-14T06:01:21.3990000Z
180,0.12207727134227753,0.9509803921568627,,0.10655813128034645,0.9626168224299065,,,,,2026-04-14T06:01:26.0620000Z
181,0.13993299007415771,0.9578947368421052,,,,,,,,2026-04-14T06:01:28.3380000Z
182,0.13199245929718018,0.9473684210526315,,,,,,,,2026-04-14T06:01:29.9220000Z
183,0.140102818608284,0.9381443298969072,,,,,,,,2026-04-14T06:01:30.8900000Z
184,0.1491370052099228,0.9484536082474226,,,,,,,,2026-04-14T06:01:32.1560000Z
185,0.09964970499277115,0.9714285714285714,,,,,,,,2026-04-14T06:01:33.3830000Z
186,0.13478220999240875,0.96,,,,,,,,2026-04-14T06:01:34.6430000Z
187,0.1784064918756485,0.9375,,,,,,,,2026-04-14T06:01:35.9490000Z
188,0.09533590078353882,0.963302752293578,,,,,,,,2026-04-14T06:01:37.2500000Z
189,0.1449759155511856,0.9433962264150944,,,,,,,,2026-04-14T06:01:38.5180000Z
190,0.07121820002794266,0.9819819819819819,,0.11028903292626449,0.9484536082474226,,,,,2026-04-14T06:01:42.9350000Z
191,0.06586996465921402,0.9823008849557522,,,,,,,,2026-04-14T06:01:45.5700000Z
192,0.11437562108039856,0.9361702127659575,,,,,,,,2026-04-14T06:01:46.8520000Z
193,0.10674350708723068,0.9587628865979382,,,,,,,,2026-04-14T06:01:47.8630000Z
194,0.14373137056827545,0.9479166666666666,,,,,,,,2026-04-14T06:01:49.3810000Z
195,0.1376151591539383,0.9484536082474226,,,,,,,,2026-04-14T06:01:50.6440000Z
196,0.07481667399406433,0.9809523809523809,,,,,,,,2026-04-14T06:01:51.9400000Z
197,0.09870128333568573,0.9666666666666667,,,,,,,,2026-04-14T06:01:53.2210000Z
198,0.14496378600597382,0.9375,,,,,,,,2026-04-14T06:01:54.4840000Z
199,0.11762818694114685,0.9523809523809523,,,,,,,,2026-04-14T06:01:55.4060000Z
200,0.1050034686923027,0.96,,0.11316929166279142,0.9523809523809523,,,,,2026-04-14T06:02:00.1770000Z
201,0.07251983880996704,0.9813084112149533,,,,,,,,2026-04-14T06:02:02.5220000Z
202,0.06813853234052658,0.9626168224299065,,,,,,,,2026-04-14T06:02:03.4910000Z
203,0.15947183966636658,0.9438202247191011,,,,,,,,2026-04-14T06:02:04.7720000Z
204,0.09089578688144684,0.9568965517241379,,,,,,,,2026-04-14T06:02:06.0400000Z
205,0.12476986646652222,0.9444444444444444,,,,,,,,2026-04-14T06:02:07.3220000Z
206,0.13455858826637268,0.9333333333333333,,,,,,,,2026-04-14T06:02:08.6210000Z
207,0.11647859215736389,0.9754098360655737,,,,,,,,2026-04-14T06:02:09.9060000Z
208,0.08600568026304245,0.9754098360655737,,,,,,,,2026-04-14T06:02:11.1740000Z
209,0.08026830852031708,0.968,,,,,,,,2026-04-14T06:02:12.4470000Z
210,0.1434926688671112,0.9578947368421052,,0.11099309119108682,0.9532710280373832,,,,,2026-04-14T06:02:16.8800000Z
211,0.18633948266506195,0.9431818181818182,,,,,,,,2026-04-14T06:02:19.2100000Z
212,0.09072742611169815,0.9626168224299065,,,,,,,,2026-04-14T06:02:20.1820000Z
213,0.12224368751049042,0.9591836734693877,,,,,,,,2026-04-14T06:02:21.4540000Z
214,0.11183441430330276,0.944954128440367,,,,,,,,2026-04-14T06:02:22.7250000Z
215,0.09795555472373962,0.9607843137254902,,,,,,,,2026-04-14T06:02:23.9970000Z
216,0.09580173343420029,0.9545454545454546,,,,,,,,2026-04-14T06:02:25.2560000Z
217,0.06941936165094376,0.9663865546218487,,,,,,,,2026-04-14T06:02:26.5400000Z
218,0.16083960235118866,0.943089430894309,,,,,,,,2026-04-14T06:02:27.8020000Z
219,0.06588180363178253,0.9767441860465116,,,,,,,,2026-04-14T06:02:29.0670000Z
220,0.10496238619089127,0.9716981132075472,,0.11553419012772409,0.9578947368421052,,,,,2026-04-14T06:02:33.4580000Z
221,0.09390152990818024,0.9622641509433962,,,,,,,,2026-04-14T06:02:35.7750000Z
222,0.13925880193710327,0.9473684210526315,,,,,,,,2026-04-14T06:02:37.0440000Z
223,0.1193266287446022,0.96,,,,,,,,2026-04-14T06:02:38.6330000Z
224,0.06055813655257225,0.9761904761904762,,,,,,,,2026-04-14T06:02:39.6390000Z
225,0.10142817348241806,0.9550561797752809,,,,,,,,2026-04-14T06:02:40.9440000Z
226,0.09695852547883987,0.9615384615384616,,,,,,,,2026-04-14T06:02:42.5170000Z
227,0.08178382366895676,0.9663865546218487,,,,,,,,2026-04-14T06:02:43.4370000Z
228,0.1363593190908432,0.9310344827586207,,,,,,,,2026-04-14T06:02:44.7020000Z
229,0.10342501848936081,0.9557522123893806,,,,,,,,2026-04-14T06:02:45.9610000Z
230,0.14805594086647034,0.9456521739130435,,0.11172285867393564,0.9541284403669725,,,,,2026-04-14T06:02:50.3880000Z
231,0.11137862503528595,0.9504950495049505,,,,,,,,2026-04-14T06:02:52.7010000Z
232,0.10050707310438156,0.9578947368421052,,,,,,,,2026-04-14T06:02:53.6320000Z
233,0.15727101266384125,0.945054945054945,,,,,,,,2026-04-14T06:02:55.2120000Z
234,0.09253101050853729,0.9724770642201835,,,,,,,,2026-04-14T06:02:56.7570000Z
235,0.14576110243797302,0.9387755102040817,,,,,,,,2026-04-14T06:02:57.7270000Z
236,0.06917963176965714,0.9663865546218487,,,,,,,,2026-04-14T06:02:58.9820000Z
237,0.08350086212158203,0.9754098360655737,,,,,,,,2026-04-14T06:03:00.5300000Z
238,0.07635688781738281,0.9705882352941176,,,,,,,,2026-04-14T06:03:01.4940000Z
239,0.12134606391191483,0.9263157894736842,,,,,,,,2026-04-14T06:03:02.7130000Z
240,0.15707355737686157,0.9456521739130435,,0.08279310208614742,0.9719626168224299,,0.1110789281973109,0.957508450024143,,2026-04-14T06:03:13.4400000Z
